Zeit;Kanal A
(ms);(V)

-4,90337085;0,93688480
-4,90326685;0,93688480
-4,90316285;0,89013280
-4,90305885;0,93688480
-4,90295485;0,93688480
-4,90285085;0,93688480
-4,90274685;0,89013280
-4,90264285;0,93688480
-4,90253885;0,93688480
-4,90243485;0,93688480
-4,90233085;0,93688480
-4,90222685;0,93688480
-4,90212285;0,93688480
-4,90201885;0,89013280
-4,90191485;0,93688480
-4,90181085;0,89013280
-4,90170685;0,93688480
-4,90160285;0,93688480
-4,90149885;0,93688480
-4,90139485;0,89013280
-4,90129085;0,93688480
-4,90118685;0,93688480
-4,90108285;0,93688480
-4,90097885;0,93688480
-4,90087485;0,93688480
-4,90077085;0,93688480
-4,90066685;0,93688480
-4,90056285;0,93688480
-4,90045885;0,93688480
-4,90035485;0,93688480
-4,90025085;0,93688480
-4,90014685;0,93688480
-4,90004285;0,93688480
-4,89993885;0,93688480
-4,89983485;0,93688480
-4,89973085;0,93688480
-4,89962685;0,93688480
-4,89952285;0,93688480
-4,89941885;0,93688480
-4,89931485;0,93688480
-4,89921085;0,93688480
-4,89910685;0,93688480
-4,89900285;0,93688480
-4,89889885;0,93688480
-4,89879485;0,93688480
-4,89869085;0,93688480
-4,89858685;0,93688480
-4,89848285;0,93688480
-4,89837885;0,93688480
-4,89827485;0,93688480
-4,89817085;0,89013280
-4,89806685;0,93688480
-4,89796285;0,93688480
-4,89785885;0,89013280
-4,89775485;0,93688480
-4,89765085;0,93688480
-4,89754685;0,89013280
-4,89744285;0,93688480
-4,89733885;0,93688480
-4,89723485;0,93688480
-4,89713085;0,93688480
-4,89702685;0,93688480
-4,89692285;0,89013280
-4,89681885;0,93688480
-4,89671485;0,93688480
-4,89661085;0,93688480
-4,89650685;0,89013280
-4,89640285;0,93688480
-4,89629885;0,93688480
-4,89619485;0,89013280
-4,89609085;0,93688480
-4,89598685;0,93688480
-4,89588285;0,89013280
-4,89577885;0,93688480
-4,89567485;0,93688480
-4,89557085;0,93688480
-4,89546685;0,93688480
-4,89536285;0,93688480
-4,89525885;0,93688480
-4,89515485;0,93688480
-4,89505085;0,93688480
-4,89494685;0,93688480
-4,89484285;0,93688480
-4,89473885;0,93688480
-4,89463485;0,89013280
-4,89453085;0,93688480
-4,89442685;0,89013280
-4,89432285;0,93688480
-4,89421885;0,93688480
-4,89411485;0,93688480
-4,89401085;0,93688480
-4,89390685;0,93688480
-4,89380285;0,93688480
-4,89369885;0,89013280
-4,89359485;0,93688480
-4,89349085;0,93688480
-4,89338685;0,89013280
-4,89328285;0,93688480
-4,89317885;0,93688480
-4,89307485;0,93688480
-4,89297085;0,89013280
-4,89286685;0,93688480
-4,89276285;0,93688480
-4,89265885;0,89013280
-4,89255485;0,93688480
-4,89245085;0,93688480
-4,89234685;0,93688480
-4,89224285;0,89013280
-4,89213885;0,93688480
-4,89203485;0,93688480
-4,89193085;0,93688480
-4,89182685;0,93688480
-4,89172285;0,93688480
-4,89161885;0,89013280
-4,89151485;0,93688480
-4,89141085;0,93688480
-4,89130685;0,93688480
-4,89120285;0,93688480
-4,89109885;0,93688480
-4,89099485;0,93688480
-4,89089085;0,93688480
-4,89078685;0,93688480
-4,89068285;0,93688480
-4,89057885;0,93688480
-4,89047485;0,93688480
-4,89037085;0,93688480
-4,89026685;0,89013280
-4,89016285;0,93688480
-4,89005885;0,89013280
-4,88995485;0,93688480
-4,88985085;0,93688480
-4,88974685;0,93688480
-4,88964285;0,93688480
-4,88953885;0,89013280
-4,88943485;0,89013280
-4,88933085;0,93688480
-4,88922685;0,93688480
-4,88912285;0,93688480
-4,88901885;0,93688480
-4,88891485;0,89013280
-4,88881085;0,93688480
-4,88870685;0,93688480
